locality_id,hot_loc,postal_code,pc_loc,km,hours
L385448,"50.3811593,-114.6516037",T2C4H8,"50.9801825,-114.015448666667",118.23,1.36
L385448,"50.3811593,-114.6516037",T2C0N9,"50.9801825,-114.015448666667",118.23,1.36
L385448,"50.3811593,-114.6516037",T2C4C2,"50.9801825,-114.015448666667",118.23,1.36
L385448,"50.3811593,-114.6516037",T2C3P7,"50.9801825,-114.015448666667",118.23,1.36
L3893019,"50.6188075,-115.1121631",T2C0X4,"50.9801825,-114.015448666667",145.38,1.77
L3893019,"50.6188075,-115.1121631",T2C3V6,"50.9801825,-114.015448666667",145.38,1.77
L3893019,"50.6188075,-115.1121631",T2C4H8,"50.9801825,-114.015448666667",145.38,1.77
L3893019,"50.6188075,-115.1121631",T2C0N9,"50.9801825,-114.015448666667",145.38,1.77
L3893019,"50.6188075,-115.1121631",T2C4C2,"50.9801825,-114.015448666667",145.38,1.77
L3893019,"50.6188075,-115.1121631",T2C3P7,"50.9801825,-114.015448666667",145.38,1.77
L1455612,"51.1732908,-115.5837149",T2C0X4,"50.9801825,-114.015448666667",139.59,1.58
L1455612,"51.1732908,-115.5837149",T2C3V6,"50.9801825,-114.015448666667",139.59,1.58
L1455612,"51.1732908,-115.5837149",T2C4H8,"50.9801825,-114.015448666667",139.59,1.58
L1455612,"51.1732908,-115.5837149",T2C0N9,"50.9801825,-114.015448666667",139.59,1.58
L1455612,"51.1732908,-115.5837149",T2C4C2,"50.9801825,-114.015448666667",139.59,1.58
L1455612,"51.1732908,-115.5837149",T2C3P7,"50.9801825,-114.015448666667",139.59,1.58
L1626139,"51.0769476,-115.3132094",T2C0X4,"50.9801825,-114.015448666667",112.65,1.22
L1626139,"51.0769476,-115.3132094",T2C3V6,"50.9801825,-114.015448666667",112.65,1.22
L1626139,"51.0769476,-115.3132094",T2C4H8,"50.9801825,-114.015448666667",112.65,1.22
L1626139,"51.0769476,-115.3132094",T2C0N9,"50.9801825,-114.015448666667",112.65,1.22
L1626139,"51.0769476,-115.3132094",T2C4C2,"50.9801825,-114.015448666667",112.65,1.22
L1626139,"51.0769476,-115.3132094",T2C3P7,"50.9801825,-114.015448666667",112.65,1.22
L5760169,"51.1980368,-115.4880474",T2C0X4,"50.9801825,-114.015448666667",138.93,1.64
L5760169,"51.1980368,-115.4880474",T2C3V6,"50.9801825,-114.015448666667",138.93,1.64
L5760169,"51.1980368,-115.4880474",T2C4H8,"50.9801825,-114.015448666667",138.93,1.64
L5760169,"51.1980368,-115.4880474",T2C0N9,"50.9801825,-114.015448666667",138.93,1.64
L5760169,"51.1980368,-115.4880474",T2C4C2,"50.9801825,-114.015448666667",138.93,1.64
L5760169,"51.1980368,-115.4880474",T2C3P7,"50.9801825,-114.015448666667",138.93,1.64
L4987878,"50.6352591,-115.0207181",T2C0X4,"50.9801825,-114.015448666667",NA,NA
L4987878,"50.6352591,-115.0207181",T2C3V6,"50.9801825,-114.015448666667",NA,NA
L4987878,"50.6352591,-115.0207181",T2C4H8,"50.9801825,-114.015448666667",NA,NA
L4987878,"50.6352591,-115.0207181",T2C0N9,"50.9801825,-114.015448666667",NA,NA
L4987878,"50.6352591,-115.0207181",T2C4C2,"50.9801825,-114.015448666667",NA,NA
L4987878,"50.6352591,-115.0207181",T2C3P7,"50.9801825,-114.015448666667",NA,NA
L3936310,"50.60375,-114.98474",T2C0X4,"50.9801825,-114.015448666667",NA,NA
L3936310,"50.60375,-114.98474",T2C3V6,"50.9801825,-114.015448666667",NA,NA
L3936310,"50.60375,-114.98474",T2C4H8,"50.9801825,-114.015448666667",NA,NA
L3936310,"50.60375,-114.98474",T2C0N9,"50.9801825,-114.015448666667",NA,NA
L3936310,"50.60375,-114.98474",T2C4C2,"50.9801825,-114.015448666667",NA,NA
L3936310,"50.60375,-114.98474",T2C3P7,"50.9801825,-114.015448666667",NA,NA
L7417450,"51.0775435,-115.3735766",T2C0X4,"50.9801825,-114.015448666667",114,1.29
L7417450,"51.0775435,-115.3735766",T2C3V6,"50.9801825,-114.015448666667",114,1.29
L7417450,"51.0775435,-115.3735766",T2C4H8,"50.9801825,-114.015448666667",114,1.29
L7417450,"51.0775435,-115.3735766",T2C0N9,"50.9801825,-114.015448666667",114,1.29
L7417450,"51.0775435,-115.3735766",T2C4C2,"50.9801825,-114.015448666667",114,1.29
L7417450,"51.0775435,-115.3735766",T2C3P7,"50.9801825,-114.015448666667",114,1.29
L4602433,"50.8732936,-115.1482522",T2C0X4,"50.9801825,-114.015448666667",113.44,1.28
L4602433,"50.8732936,-115.1482522",T2C3V6,"50.9801825,-114.015448666667",113.44,1.28
L4602433,"50.8732936,-115.1482522",T2C4H8,"50.9801825,-114.015448666667",113.44,1.28
L4602433,"50.8732936,-115.1482522",T2C0N9,"50.9801825,-114.015448666667",113.44,1.28
L4602433,"50.8732936,-115.1482522",T2C4C2,"50.9801825,-114.015448666667",113.44,1.28
L4602433,"50.8732936,-115.1482522",T2C3P7,"50.9801825,-114.015448666667",113.44,1.28
L4487228,"50.3504214,-112.6424206",T2C0X4,"50.9801825,-114.015448666667",167.47,1.65
L4487228,"50.3504214,-112.6424206",T2C3V6,"50.9801825,-114.015448666667",167.47,1.65
L4487228,"50.3504214,-112.6424206",T2C4H8,"50.9801825,-114.015448666667",167.47,1.65
L4487228,"50.3504214,-112.6424206",T2C0N9,"50.9801825,-114.015448666667",167.47,1.65
L4487228,"50.3504214,-112.6424206",T2C4C2,"50.9801825,-114.015448666667",167.47,1.65
L4487228,"50.3504214,-112.6424206",T2C3P7,"50.9801825,-114.015448666667",167.47,1.65
L3672130,"51.5378574,-112.8694716",T2C0X4,"50.9801825,-114.015448666667",158.35,1.77
L3672130,"51.5378574,-112.8694716",T2C3V6,"50.9801825,-114.015448666667",158.35,1.77
L3672130,"51.5378574,-112.8694716",T2C4H8,"50.9801825,-114.015448666667",158.35,1.77
L3672130,"51.5378574,-112.8694716",T2C0N9,"50.9801825,-114.015448666667",158.35,1.77
L3672130,"51.5378574,-112.8694716",T2C4C2,"50.9801825,-114.015448666667",158.35,1.77
L3672130,"51.5378574,-112.8694716",T2C3P7,"50.9801825,-114.015448666667",158.35,1.77
L2307870,"51.6770793,-114.4863367",T2C0X4,"50.9801825,-114.015448666667",113.73,1.17
L2307870,"51.6770793,-114.4863367",T2C3V6,"50.9801825,-114.015448666667",113.73,1.17
L2307870,"51.6770793,-114.4863367",T2C4H8,"50.9801825,-114.015448666667",113.73,1.17
L2307870,"51.6770793,-114.4863367",T2C0N9,"50.9801825,-114.015448666667",113.73,1.17
L2307870,"51.6770793,-114.4863367",T2C4C2,"50.9801825,-114.015448666667",113.73,1.17
L2307870,"51.6770793,-114.4863367",T2C3P7,"50.9801825,-114.015448666667",113.73,1.17
L372964,"51.0110968,-112.3249483",T2C0X4,"50.9801825,-114.015448666667",129.46,1.43
L372964,"51.0110968,-112.3249483",T2C3V6,"50.9801825,-114.015448666667",129.46,1.43
L372964,"51.0110968,-112.3249483",T2C4H8,"50.9801825,-114.015448666667",129.46,1.43
L372964,"51.0110968,-112.3249483",T2C0N9,"50.9801825,-114.015448666667",129.46,1.43
L372964,"51.0110968,-112.3249483",T2C4C2,"50.9801825,-114.015448666667",129.46,1.43
L372964,"51.0110968,-112.3249483",T2C3P7,"50.9801825,-114.015448666667",129.46,1.43
L5760178,"51.2281729,-115.496182",T2C0X4,"50.9801825,-114.015448666667",138.98,1.53
L5760178,"51.2281729,-115.496182",T2C3V6,"50.9801825,-114.015448666667",138.98,1.53
L5760178,"51.2281729,-115.496182",T2C4H8,"50.9801825,-114.015448666667",138.98,1.53
L5760178,"51.2281729,-115.496182",T2C0N9,"50.9801825,-114.015448666667",138.98,1.53
L5760178,"51.2281729,-115.496182",T2C4C2,"50.9801825,-114.015448666667",138.98,1.53
L5760178,"51.2281729,-115.496182",T2C3P7,"50.9801825,-114.015448666667",138.98,1.53
L4465897,"50.4029659,-113.2636541",T2C0X4,"50.9801825,-114.015448666667",119.38,1.2
L4465897,"50.4029659,-113.2636541",T2C3V6,"50.9801825,-114.015448666667",119.38,1.2
L4465897,"50.4029659,-113.2636541",T2C4H8,"50.9801825,-114.015448666667",119.38,1.2
L4465897,"50.4029659,-113.2636541",T2C0N9,"50.9801825,-114.015448666667",119.38,1.2
L4465897,"50.4029659,-113.2636541",T2C4C2,"50.9801825,-114.015448666667",119.38,1.2
L4465897,"50.4029659,-113.2636541",T2C3P7,"50.9801825,-114.015448666667",119.38,1.2
L1457804,"51.231936,-115.5240462",T2C0X4,"50.9801825,-114.015448666667",135.14,1.47
L1457804,"51.231936,-115.5240462",T2C3V6,"50.9801825,-114.015448666667",135.14,1.47
L1457804,"51.231936,-115.5240462",T2C4H8,"50.9801825,-114.015448666667",135.14,1.47
L1457804,"51.231936,-115.5240462",T2C0N9,"50.9801825,-114.015448666667",135.14,1.47
L1457804,"51.231936,-115.5240462",T2C4C2,"50.9801825,-114.015448666667",135.14,1.47
L1457804,"51.231936,-115.5240462",T2C3P7,"50.9801825,-114.015448666667",135.14,1.47
L6436618,"50.6897421,-115.1249785",T2C0X4,"50.9801825,-114.015448666667",138.05,1.61
L6436618,"50.6897421,-115.1249785",T2C3V6,"50.9801825,-114.015448666667",138.05,1.61
L6436618,"50.6897421,-115.1249785",T2C4H8,"50.9801825,-114.015448666667",138.05,1.61
L6436618,"50.6897421,-115.1249785",T2C0N9,"50.9801825,-114.015448666667",138.05,1.61
L6436618,"50.6897421,-115.1249785",T2C4C2,"50.9801825,-114.015448666667",138.05,1.61
L6436618,"50.6897421,-115.1249785",T2C3P7,"50.9801825,-114.015448666667",138.05,1.61
L3889156,"51.0615191,-112.668314",T2C0X4,"50.9801825,-114.015448666667",102.16,1.18
L3889156,"51.0615191,-112.668314",T2C3V6,"50.9801825,-114.015448666667",102.16,1.18
L3889156,"51.0615191,-112.668314",T2C4H8,"50.9801825,-114.015448666667",102.16,1.18
L3889156,"51.0615191,-112.668314",T2C0N9,"50.9801825,-114.015448666667",102.16,1.18
L3889156,"51.0615191,-112.668314",T2C4C2,"50.9801825,-114.015448666667",102.16,1.18
L3889156,"51.0615191,-112.668314",T2C3P7,"50.9801825,-114.015448666667",102.16,1.18
L3087622,"51.1859553,-115.5622373",T2C0X4,"50.9801825,-114.015448666667",135.86,1.48
L3087622,"51.1859553,-115.5622373",T2C3V6,"50.9801825,-114.015448666667",135.86,1.48
L3087622,"51.1859553,-115.5622373",T2C4H8,"50.9801825,-114.015448666667",135.86,1.48
L3087622,"51.1859553,-115.5622373",T2C0N9,"50.9801825,-114.015448666667",135.86,1.48
L3087622,"51.1859553,-115.5622373",T2C4C2,"50.9801825,-114.015448666667",135.86,1.48
L3087622,"51.1859553,-115.5622373",T2C3P7,"50.9801825,-114.015448666667",135.86,1.48
L10021404,"51.5628471,-112.7299588",T2C0X4,"50.9801825,-114.015448666667",153.14,1.66
L10021404,"51.5628471,-112.7299588",T2C3V6,"50.9801825,-114.015448666667",153.14,1.66
L10021404,"51.5628471,-112.7299588",T2C4H8,"50.9801825,-114.015448666667",153.14,1.66
L10021404,"51.5628471,-112.7299588",T2C0N9,"50.9801825,-114.015448666667",153.14,1.66
L10021404,"51.5628471,-112.7299588",T2C4C2,"50.9801825,-114.015448666667",153.14,1.66
L10021404,"51.5628471,-112.7299588",T2C3P7,"50.9801825,-114.015448666667",153.14,1.66
L1472683,"50.8144487,-115.1932684",T2C0X4,"50.9801825,-114.015448666667",131.26,1.56
L1472683,"50.8144487,-115.1932684",T2C3V6,"50.9801825,-114.015448666667",131.26,1.56
L1472683,"50.8144487,-115.1932684",T2C4H8,"50.9801825,-114.015448666667",131.26,1.56
L1472683,"50.8144487,-115.1932684",T2C0N9,"50.9801825,-114.015448666667",131.26,1.56
L1472683,"50.8144487,-115.1932684",T2C4C2,"50.9801825,-114.015448666667",131.26,1.56
L1472683,"50.8144487,-115.1932684",T2C3P7,"50.9801825,-114.015448666667",131.26,1.56
L3368416,"51.0873339,-115.3552142",T2C0X4,"50.9801825,-114.015448666667",115.75,1.28
L3368416,"51.0873339,-115.3552142",T2C3V6,"50.9801825,-114.015448666667",115.75,1.28
L3368416,"51.0873339,-115.3552142",T2C4H8,"50.9801825,-114.015448666667",115.75,1.28
L3368416,"51.0873339,-115.3552142",T2C0N9,"50.9801825,-114.015448666667",115.75,1.28
L3368416,"51.0873339,-115.3552142",T2C4C2,"50.9801825,-114.015448666667",115.75,1.28
L3368416,"51.0873339,-115.3552142",T2C3P7,"50.9801825,-114.015448666667",115.75,1.28
L2795478,"51.909795,-113.4750795",T2C0X4,"50.9801825,-114.015448666667",146.48,1.45
L2795478,"51.909795,-113.4750795",T2C3V6,"50.9801825,-114.015448666667",146.48,1.45
L2795478,"51.909795,-113.4750795",T2C4H8,"50.9801825,-114.015448666667",146.48,1.45
L2795478,"51.909795,-113.4750795",T2C0N9,"50.9801825,-114.015448666667",146.48,1.45
L2795478,"51.909795,-113.4750795",T2C4C2,"50.9801825,-114.015448666667",146.48,1.45
L2795478,"51.909795,-113.4750795",T2C3P7,"50.9801825,-114.015448666667",146.48,1.45
L2344664,"50.2274416,-112.9269218",T2C0X4,"50.9801825,-114.015448666667",157.23,1.55
L2344664,"50.2274416,-112.9269218",T2C3V6,"50.9801825,-114.015448666667",157.23,1.55
L2344664,"50.2274416,-112.9269218",T2C4H8,"50.9801825,-114.015448666667",157.23,1.55
L2344664,"50.2274416,-112.9269218",T2C0N9,"50.9801825,-114.015448666667",157.23,1.55
L2344664,"50.2274416,-112.9269218",T2C4C2,"50.9801825,-114.015448666667",157.23,1.55
L2344664,"50.2274416,-112.9269218",T2C3P7,"50.9801825,-114.015448666667",157.23,1.55
L3015799,"50.8740891,-115.3387548",T2C0X4,"50.9801825,-114.015448666667",145.6,2.01
L3015799,"50.8740891,-115.3387548",T2C3V6,"50.9801825,-114.015448666667",145.6,2.01
L3015799,"50.8740891,-115.3387548",T2C4H8,"50.9801825,-114.015448666667",145.6,2.01
L3015799,"50.8740891,-115.3387548",T2C0N9,"50.9801825,-114.015448666667",145.6,2.01
L3015799,"50.8740891,-115.3387548",T2C4C2,"50.9801825,-114.015448666667",145.6,2.01
L3015799,"50.8740891,-115.3387548",T2C3P7,"50.9801825,-114.015448666667",145.6,2.01
L3089074,"51.4708064,-112.7871633",T2C0X4,"50.9801825,-114.015448666667",148.57,1.51
L3089074,"51.4708064,-112.7871633",T2C3V6,"50.9801825,-114.015448666667",148.57,1.51
L3089074,"51.4708064,-112.7871633",T2C4H8,"50.9801825,-114.015448666667",148.57,1.51
L3089074,"51.4708064,-112.7871633",T2C0N9,"50.9801825,-114.015448666667",148.57,1.51
L3089074,"51.4708064,-112.7871633",T2C4C2,"50.9801825,-114.015448666667",148.57,1.51
L3089074,"51.4708064,-112.7871633",T2C3P7,"50.9801825,-114.015448666667",148.57,1.51
L2859728,"51.9395426,-113.7631702",T2C0X4,"50.9801825,-114.015448666667",131.29,1.3
L2859728,"51.9395426,-113.7631702",T2C3V6,"50.9801825,-114.015448666667",131.29,1.3
L2859728,"51.9395426,-113.7631702",T2C4H8,"50.9801825,-114.015448666667",131.29,1.3
L2859728,"51.9395426,-113.7631702",T2C0N9,"50.9801825,-114.015448666667",131.29,1.3
L2859728,"51.9395426,-113.7631702",T2C4C2,"50.9801825,-114.015448666667",131.29,1.3
L2859728,"51.9395426,-113.7631702",T2C3P7,"50.9801825,-114.015448666667",131.29,1.3
L2915048,"51.9390928,-114.068749",T2C0X4,"50.9801825,-114.015448666667",115.02,1.09
L2915048,"51.9390928,-114.068749",T2C3V6,"50.9801825,-114.015448666667",115.02,1.09
L2915048,"51.9390928,-114.068749",T2C4H8,"50.9801825,-114.015448666667",115.02,1.09
L2915048,"51.9390928,-114.068749",T2C0N9,"50.9801825,-114.015448666667",115.02,1.09
L2915048,"51.9390928,-114.068749",T2C4C2,"50.9801825,-114.015448666667",115.02,1.09
L2915048,"51.9390928,-114.068749",T2C3P7,"50.9801825,-114.015448666667",115.02,1.09
L7314944,"51.0561784,-115.3004408",T2C0X4,"50.9801825,-114.015448666667",107.46,1.14
L7314944,"51.0561784,-115.3004408",T2C3V6,"50.9801825,-114.015448666667",107.46,1.14
L7314944,"51.0561784,-115.3004408",T2C4H8,"50.9801825,-114.015448666667",107.46,1.14
L7314944,"51.0561784,-115.3004408",T2C0N9,"50.9801825,-114.015448666667",107.46,1.14
L7314944,"51.0561784,-115.3004408",T2C4C2,"50.9801825,-114.015448666667",107.46,1.14
L7314944,"51.0561784,-115.3004408",T2C3P7,"50.9801825,-114.015448666667",107.46,1.14
L4465995,"51.795038,-114.1065031",T2C0X4,"50.9801825,-114.015448666667",101.39,0.99
L4465995,"51.795038,-114.1065031",T2C3V6,"50.9801825,-114.015448666667",101.39,0.99
L4465995,"51.795038,-114.1065031",T2C4H8,"50.9801825,-114.015448666667",101.39,0.99
L4465995,"51.795038,-114.1065031",T2C0N9,"50.9801825,-114.015448666667",101.39,0.99
L4465995,"51.795038,-114.1065031",T2C4C2,"50.9801825,-114.015448666667",101.39,0.99
L4465995,"51.795038,-114.1065031",T2C3P7,"50.9801825,-114.015448666667",101.39,0.99
L3967067,"51.053448,-115.2350378",T2C0X4,"50.9801825,-114.015448666667",105.7,1.18
L3967067,"51.053448,-115.2350378",T2C3V6,"50.9801825,-114.015448666667",105.7,1.18
L3967067,"51.053448,-115.2350378",T2C4H8,"50.9801825,-114.015448666667",105.7,1.18
L3967067,"51.053448,-115.2350378",T2C0N9,"50.9801825,-114.015448666667",105.7,1.18
L3967067,"51.053448,-115.2350378",T2C4C2,"50.9801825,-114.015448666667",105.7,1.18
L3967067,"51.053448,-115.2350378",T2C3P7,"50.9801825,-114.015448666667",105.7,1.18
L4640802,"51.1660409,-115.560434",T2C0X4,"50.9801825,-114.015448666667",139.97,1.62
L4640802,"51.1660409,-115.560434",T2C3V6,"50.9801825,-114.015448666667",139.97,1.62
L4640802,"51.1660409,-115.560434",T2C4H8,"50.9801825,-114.015448666667",139.97,1.62
L4640802,"51.1660409,-115.560434",T2C0N9,"50.9801825,-114.015448666667",139.97,1.62
L4640802,"51.1660409,-115.560434",T2C4C2,"50.9801825,-114.015448666667",139.97,1.62
L4640802,"51.1660409,-115.560434",T2C3P7,"50.9801825,-114.015448666667",139.97,1.62
L486981,"51.3729,-114.97945",T2C0X4,"50.9801825,-114.015448666667",99.06,1.39
L486981,"51.3729,-114.97945",T2C3V6,"50.9801825,-114.015448666667",99.06,1.39
L486981,"51.3729,-114.97945",T2C4H8,"50.9801825,-114.015448666667",99.06,1.39
L486981,"51.3729,-114.97945",T2C0N9,"50.9801825,-114.015448666667",99.06,1.39
L486981,"51.3729,-114.97945",T2C4C2,"50.9801825,-114.015448666667",99.06,1.39
L486981,"51.3729,-114.97945",T2C3P7,"50.9801825,-114.015448666667",99.06,1.39
L3884091,"50.8043609,-115.294841",T2C0X4,"50.9801825,-114.015448666667",156.81,2.04
L3884091,"50.8043609,-115.294841",T2C3V6,"50.9801825,-114.015448666667",156.81,2.04
L3884091,"50.8043609,-115.294841",T2C4H8,"50.9801825,-114.015448666667",156.81,2.04
L3884091,"50.8043609,-115.294841",T2C0N9,"50.9801825,-114.015448666667",156.81,2.04
L3884091,"50.8043609,-115.294841",T2C4C2,"50.9801825,-114.015448666667",156.81,2.04
L3884091,"50.8043609,-115.294841",T2C3P7,"50.9801825,-114.015448666667",156.81,2.04
L3794449,"51.9052969,-113.740897",T2C0X4,"50.9801825,-114.015448666667",128.71,1.27
L3794449,"51.9052969,-113.740897",T2C3V6,"50.9801825,-114.015448666667",128.71,1.27
L3794449,"51.9052969,-113.740897",T2C4H8,"50.9801825,-114.015448666667",128.71,1.27
L3794449,"51.9052969,-113.740897",T2C0N9,"50.9801825,-114.015448666667",128.71,1.27
L3794449,"51.9052969,-113.740897",T2C4C2,"50.9801825,-114.015448666667",128.71,1.27
L3794449,"51.9052969,-113.740897",T2C3P7,"50.9801825,-114.015448666667",128.71,1.27
L3860509,"50.6457052,-115.165987",T2C0X4,"50.9801825,-114.015448666667",149.62,1.89
L3860509,"50.6457052,-115.165987",T2C3V6,"50.9801825,-114.015448666667",149.62,1.89
L3860509,"50.6457052,-115.165987",T2C4H8,"50.9801825,-114.015448666667",149.62,1.89
L3860509,"50.6457052,-115.165987",T2C0N9,"50.9801825,-114.015448666667",149.62,1.89
L3860509,"50.6457052,-115.165987",T2C4C2,"50.9801825,-114.015448666667",149.62,1.89
L3860509,"50.6457052,-115.165987",T2C3P7,"50.9801825,-114.015448666667",149.62,1.89
L4466007,"51.933252,-114.0374865",T2C0X4,"50.9801825,-114.015448666667",113.66,1.09
L4466007,"51.933252,-114.0374865",T2C3V6,"50.9801825,-114.015448666667",113.66,1.09
L4466007,"51.933252,-114.0374865",T2C4H8,"50.9801825,-114.015448666667",113.66,1.09
L4466007,"51.933252,-114.0374865",T2C0N9,"50.9801825,-114.015448666667",113.66,1.09
L4466007,"51.933252,-114.0374865",T2C4C2,"50.9801825,-114.015448666667",113.66,1.09
L4466007,"51.933252,-114.0374865",T2C3P7,"50.9801825,-114.015448666667",113.66,1.09
L4815973,"50.6639294,-115.1232997",T2C0X4,"50.9801825,-114.015448666667",139.92,1.65
L4815973,"50.6639294,-115.1232997",T2C3V6,"50.9801825,-114.015448666667",139.92,1.65
L4815973,"50.6639294,-115.1232997",T2C4H8,"50.9801825,-114.015448666667",139.92,1.65
L4815973,"50.6639294,-115.1232997",T2C0N9,"50.9801825,-114.015448666667",139.92,1.65
L4815973,"50.6639294,-115.1232997",T2C4C2,"50.9801825,-114.015448666667",139.92,1.65
L4815973,"50.6639294,-115.1232997",T2C3P7,"50.9801825,-114.015448666667",139.92,1.65
L8158224,"51.1520843,-115.5488824",T2C0X4,"50.9801825,-114.015448666667",142.35,1.65
L8158224,"51.1520843,-115.5488824",T2C3V6,"50.9801825,-114.015448666667",142.35,1.65
L8158224,"51.1520843,-115.5488824",T2C4H8,"50.9801825,-114.015448666667",142.35,1.65
L8158224,"51.1520843,-115.5488824",T2C0N9,"50.9801825,-114.015448666667",142.35,1.65
L8158224,"51.1520843,-115.5488824",T2C4C2,"50.9801825,-114.015448666667",142.35,1.65
L8158224,"51.1520843,-115.5488824",T2C3P7,"50.9801825,-114.015448666667",142.35,1.65
L4674600,"51.271152,-115.5051899",T2C0X4,"50.9801825,-114.015448666667",141.75,1.63
L4674600,"51.271152,-115.5051899",T2C3V6,"50.9801825,-114.015448666667",141.75,1.63
L4674600,"51.271152,-115.5051899",T2C4H8,"50.9801825,-114.015448666667",141.75,1.63
L4674600,"51.271152,-115.5051899",T2C0N9,"50.9801825,-114.015448666667",141.75,1.63
L4674600,"51.271152,-115.5051899",T2C4C2,"50.9801825,-114.015448666667",141.75,1.63
L4674600,"51.271152,-115.5051899",T2C3P7,"50.9801825,-114.015448666667",141.75,1.63
L2528036,"50.9267348,-115.3300953",T2C0X4,"50.9801825,-114.015448666667",139.99,1.87
L2528036,"50.9267348,-115.3300953",T2C3V6,"50.9801825,-114.015448666667",139.99,1.87
L2528036,"50.9267348,-115.3300953",T2C4H8,"50.9801825,-114.015448666667",139.99,1.87
L2528036,"50.9267348,-115.3300953",T2C0N9,"50.9801825,-114.015448666667",139.99,1.87
L2528036,"50.9267348,-115.3300953",T2C4C2,"50.9801825,-114.015448666667",139.99,1.87
L2528036,"50.9267348,-115.3300953",T2C3P7,"50.9801825,-114.015448666667",139.99,1.87
L2577311,"51.69029,-113.5524344",T2C0X4,"50.9801825,-114.015448666667",120.19,1.2
L2577311,"51.69029,-113.5524344",T2C3V6,"50.9801825,-114.015448666667",120.19,1.2
L2577311,"51.69029,-113.5524344",T2C4H8,"50.9801825,-114.015448666667",120.19,1.2
L2577311,"51.69029,-113.5524344",T2C0N9,"50.9801825,-114.015448666667",120.19,1.2
L2577311,"51.69029,-113.5524344",T2C4C2,"50.9801825,-114.015448666667",120.19,1.2
