locality_id,hot_loc,postal_code,pc_loc,km,hours
L9642399,"51.0873406,-115.3650163",T1L1A2,"51.174486,-115.571193",26.17,0.41
L9642399,"51.0873406,-115.3650163",T1L1A8,"51.174486,-115.571193",26.17,0.41
L9642399,"51.0873406,-115.3650163",T1L1B1,"51.174486,-115.571193",26.17,0.41
L9642399,"51.0873406,-115.3650163",T1L1C4,"51.174486,-115.571193",26.17,0.41
L4873815,"51.0615878,-115.4183544",T1L1C1,"51.174486,-115.571193",34.68,0.61
L4873815,"51.0615878,-115.4183544",T1L1A2,"51.174486,-115.571193",34.68,0.61
L4873815,"51.0615878,-115.4183544",T1L1A8,"51.174486,-115.571193",34.68,0.61
L4873815,"51.0615878,-115.4183544",T1L1B1,"51.174486,-115.571193",34.68,0.61
L4873815,"51.0615878,-115.4183544",T1L1C4,"51.174486,-115.571193",34.68,0.61
L5950242,"51.0864208,-115.3817868",T1L1C1,"51.174486,-115.571193",29.93,0.48
L5950242,"51.0864208,-115.3817868",T1L1A2,"51.174486,-115.571193",29.93,0.48
L5950242,"51.0864208,-115.3817868",T1L1A8,"51.174486,-115.571193",29.93,0.48
L5950242,"51.0864208,-115.3817868",T1L1B1,"51.174486,-115.571193",29.93,0.48
L5950242,"51.0864208,-115.3817868",T1L1C4,"51.174486,-115.571193",29.93,0.48
L7745928,"51.229242,-115.508099",T1L1C1,"51.174486,-115.571193",11.58,0.29
L7745928,"51.229242,-115.508099",T1L1A2,"51.174486,-115.571193",11.58,0.29
L7745928,"51.229242,-115.508099",T1L1A8,"51.174486,-115.571193",11.58,0.29
L7745928,"51.229242,-115.508099",T1L1B1,"51.174486,-115.571193",11.58,0.29
L7745928,"51.229242,-115.508099",T1L1C4,"51.174486,-115.571193",11.58,0.29
L9844646,"51.1683285,-115.695627",T1L1C1,"51.174486,-115.571193",53.19,0.8
L9844646,"51.1683285,-115.695627",T1L1A2,"51.174486,-115.571193",53.19,0.8
L9844646,"51.1683285,-115.695627",T1L1A8,"51.174486,-115.571193",53.19,0.8
L9844646,"51.1683285,-115.695627",T1L1B1,"51.174486,-115.571193",53.19,0.8
L9844646,"51.1683285,-115.695627",T1L1C4,"51.174486,-115.571193",53.19,0.8
L817096,"53.5836653,-113.3737779",T6L1Z2,"53.4684908,-113.4059146",22.3,0.34
L817096,"53.5836653,-113.3737779",T6L5A4,"53.4684908,-113.4059146",22.3,0.34
L817096,"53.5836653,-113.3737779",T6L5C8,"53.4684908,-113.4059146",22.3,0.34
L817096,"53.5836653,-113.3737779",T6L6X6,"53.4684908,-113.4059146",22.3,0.34
L817096,"53.5836653,-113.3737779",T6L1C8,"53.4684908,-113.4059146",22.3,0.34
L2589245,"53.554765,-113.3998275",T6L1Z2,"53.4684908,-113.4059146",17.56,0.42
L2589245,"53.554765,-113.3998275",T6L5A4,"53.4684908,-113.4059146",17.56,0.42
L2589245,"53.554765,-113.3998275",T6L5C8,"53.4684908,-113.4059146",17.56,0.42
L2589245,"53.554765,-113.3998275",T6L6X6,"53.4684908,-113.4059146",17.56,0.42
L2589245,"53.554765,-113.3998275",T6L1C8,"53.4684908,-113.4059146",17.56,0.42
L691371,"53.442468,-113.3210135",T6L1Z2,"53.4684908,-113.4059146",12.3,0.25
L691371,"53.442468,-113.3210135",T6L5A4,"53.4684908,-113.4059146",12.3,0.25
L691371,"53.442468,-113.3210135",T6L5C8,"53.4684908,-113.4059146",12.3,0.25
L691371,"53.442468,-113.3210135",T6L6X6,"53.4684908,-113.4059146",12.3,0.25
L691371,"53.442468,-113.3210135",T6L1C8,"53.4684908,-113.4059146",12.3,0.25
L4832190,"53.5286952,-113.5527563",T6L1Z2,"53.4684908,-113.4059146",17.55,0.45
L4832190,"53.5286952,-113.5527563",T6L5A4,"53.4684908,-113.4059146",17.55,0.45
L4832190,"53.5286952,-113.5527563",T6L5C8,"53.4684908,-113.4059146",17.55,0.45
L4832190,"53.5286952,-113.5527563",T6L6X6,"53.4684908,-113.4059146",17.55,0.45
L4832190,"53.5286952,-113.5527563",T6L1C8,"53.4684908,-113.4059146",17.55,0.45
L2095406,"53.4978495,-113.5861874",T6L1Z2,"53.4684908,-113.4059146",15.53,0.3
L2095406,"53.4978495,-113.5861874",T6L5A4,"53.4684908,-113.4059146",15.53,0.3
L2095406,"53.4978495,-113.5861874",T6L5C8,"53.4684908,-113.4059146",15.53,0.3
L2095406,"53.4978495,-113.5861874",T6L6X6,"53.4684908,-113.4059146",15.53,0.3
L2095406,"53.4978495,-113.5861874",T6L1C8,"53.4684908,-113.4059146",15.53,0.3
L608721,"53.5571868,-113.4563255",T6L1Z2,"53.4684908,-113.4059146",15.4,0.37
L608721,"53.5571868,-113.4563255",T6L5A4,"53.4684908,-113.4059146",15.4,0.37
L608721,"53.5571868,-113.4563255",T6L5C8,"53.4684908,-113.4059146",15.4,0.37
L608721,"53.5571868,-113.4563255",T6L6X6,"53.4684908,-113.4059146",15.4,0.37
L608721,"53.5571868,-113.4563255",T6L1C8,"53.4684908,-113.4059146",15.4,0.37
L367431,"53.4757873,-113.5533142",T6L1Z2,"53.4684908,-113.4059146",12.96,0.26
L367431,"53.4757873,-113.5533142",T6L5A4,"53.4684908,-113.4059146",12.96,0.26
L367431,"53.4757873,-113.5533142",T6L5C8,"53.4684908,-113.4059146",12.96,0.26
L367431,"53.4757873,-113.5533142",T6L6X6,"53.4684908,-113.4059146",12.96,0.26
L367431,"53.4757873,-113.5533142",T6L1C8,"53.4684908,-113.4059146",12.96,0.26
L1663163,"53.5333718,-113.5365981",T6L1Z2,"53.4684908,-113.4059146",16.32,0.39
L1663163,"53.5333718,-113.5365981",T6L5A4,"53.4684908,-113.4059146",16.32,0.39
L1663163,"53.5333718,-113.5365981",T6L5C8,"53.4684908,-113.4059146",16.32,0.39
L1663163,"53.5333718,-113.5365981",T6L6X6,"53.4684908,-113.4059146",16.32,0.39
L1663163,"53.5333718,-113.5365981",T6L1C8,"53.4684908,-113.4059146",16.32,0.39
L857476,"53.5591912,-113.4064123",T6L1Z2,"53.4684908,-113.4059146",11.77,0.31
L857476,"53.5591912,-113.4064123",T6L5A4,"53.4684908,-113.4059146",11.77,0.31
L857476,"53.5591912,-113.4064123",T6L5C8,"53.4684908,-113.4059146",11.77,0.31
L857476,"53.5591912,-113.4064123",T6L6X6,"53.4684908,-113.4059146",11.77,0.31
L857476,"53.5591912,-113.4064123",T6L1C8,"53.4684908,-113.4059146",11.77,0.31
L903263,"53.4910074,-113.5594511",T6L1Z2,"53.4684908,-113.4059146",14.36,0.25
L903263,"53.4910074,-113.5594511",T6L5A4,"53.4684908,-113.4059146",14.36,0.25
L903263,"53.4910074,-113.5594511",T6L5C8,"53.4684908,-113.4059146",14.36,0.25
L903263,"53.4910074,-113.5594511",T6L6X6,"53.4684908,-113.4059146",14.36,0.25
L903263,"53.4910074,-113.5594511",T6L1C8,"53.4684908,-113.4059146",14.36,0.25
L4060773,"53.337861,-113.5314073",T6L1Z2,"53.4684908,-113.4059146",22.8,0.34
L4060773,"53.337861,-113.5314073",T6L5A4,"53.4684908,-113.4059146",22.8,0.34
L4060773,"53.337861,-113.5314073",T6L5C8,"53.4684908,-113.4059146",22.8,0.34
L4060773,"53.337861,-113.5314073",T6L6X6,"53.4684908,-113.4059146",22.8,0.34
L4060773,"53.337861,-113.5314073",T6L1C8,"53.4684908,-113.4059146",22.8,0.34
L4131210,"53.5308703,-113.2564634",T6L1Z2,"53.4684908,-113.4059146",19.85,0.37
L4131210,"53.5308703,-113.2564634",T6L5A4,"53.4684908,-113.4059146",19.85,0.37
L4131210,"53.5308703,-113.2564634",T6L5C8,"53.4684908,-113.4059146",19.85,0.37
L4131210,"53.5308703,-113.2564634",T6L6X6,"53.4684908,-113.4059146",19.85,0.37
L4131210,"53.5308703,-113.2564634",T6L1C8,"53.4684908,-113.4059146",19.85,0.37
L601247,"53.47943,-113.19166",T6L1Z2,"53.4684908,-113.4059146",18.14,0.29
L601247,"53.47943,-113.19166",T6L5A4,"53.4684908,-113.4059146",18.14,0.29
L601247,"53.47943,-113.19166",T6L5C8,"53.4684908,-113.4059146",18.14,0.29
L601247,"53.47943,-113.19166",T6L6X6,"53.4684908,-113.4059146",18.14,0.29
L601247,"53.47943,-113.19166",T6L1C8,"53.4684908,-113.4059146",18.14,0.29
L4407401,"53.4807932,-113.6140823",T6L1Z2,"53.4684908,-113.4059146",17.59,0.33
L4407401,"53.4807932,-113.6140823",T6L5A4,"53.4684908,-113.4059146",17.59,0.33
L4407401,"53.4807932,-113.6140823",T6L5C8,"53.4684908,-113.4059146",17.59,0.33
L4407401,"53.4807932,-113.6140823",T6L6X6,"53.4684908,-113.4059146",17.59,0.33
L4407401,"53.4807932,-113.6140823",T6L1C8,"53.4684908,-113.4059146",17.59,0.33
L6012373,"53.3073329,-113.5832061",T6L1Z2,"53.4684908,-113.4059146",26.77,0.4
L6012373,"53.3073329,-113.5832061",T6L5A4,"53.4684908,-113.4059146",26.77,0.4
L6012373,"53.3073329,-113.5832061",T6L5C8,"53.4684908,-113.4059146",26.77,0.4
L6012373,"53.3073329,-113.5832061",T6L6X6,"53.4684908,-113.4059146",26.77,0.4
L6012373,"53.3073329,-113.5832061",T6L1C8,"53.4684908,-113.4059146",26.77,0.4
L3000839,"53.5627439,-113.3819103",T6L1Z2,"53.4684908,-113.4059146",23.26,0.38
L3000839,"53.5627439,-113.3819103",T6L5A4,"53.4684908,-113.4059146",23.26,0.38
L3000839,"53.5627439,-113.3819103",T6L5C8,"53.4684908,-113.4059146",23.26,0.38
L3000839,"53.5627439,-113.3819103",T6L6X6,"53.4684908,-113.4059146",23.26,0.38
L3000839,"53.5627439,-113.3819103",T6L1C8,"53.4684908,-113.4059146",23.26,0.38
L1640801,"53.5411213,-113.4590958",T6L1Z2,"53.4684908,-113.4059146",11.08,0.28
L1640801,"53.5411213,-113.4590958",T6L5A4,"53.4684908,-113.4059146",11.08,0.28
L1640801,"53.5411213,-113.4590958",T6L5C8,"53.4684908,-113.4059146",11.08,0.28
L1640801,"53.5411213,-113.4590958",T6L6X6,"53.4684908,-113.4059146",11.08,0.28
L1640801,"53.5411213,-113.4590958",T6L1C8,"53.4684908,-113.4059146",11.08,0.28
L6352483,"53.4970789,-113.4369037",T6L1Z2,"53.4684908,-113.4059146",5,0.13
L6352483,"53.4970789,-113.4369037",T6L5A4,"53.4684908,-113.4059146",5,0.13
L6352483,"53.4970789,-113.4369037",T6L5C8,"53.4684908,-113.4059146",5,0.13
L6352483,"53.4970789,-113.4369037",T6L6X6,"53.4684908,-113.4059146",5,0.13
L6352483,"53.4970789,-113.4369037",T6L1C8,"53.4684908,-113.4059146",5,0.13
L1833601,"53.502373,-113.57244",T6L1Z2,"53.4684908,-113.4059146",16.59,0.29
L1833601,"53.502373,-113.57244",T6L5A4,"53.4684908,-113.4059146",16.59,0.29
L1833601,"53.502373,-113.57244",T6L5C8,"53.4684908,-113.4059146",16.59,0.29
L1833601,"53.502373,-113.57244",T6L6X6,"53.4684908,-113.4059146",16.59,0.29
L1833601,"53.502373,-113.57244",T6L1C8,"53.4684908,-113.4059146",16.59,0.29
L3653399,"53.5554329,-113.3038473",T6L1Z2,"53.4684908,-113.4059146",19.93,0.33
L3653399,"53.5554329,-113.3038473",T6L5A4,"53.4684908,-113.4059146",19.93,0.33
L3653399,"53.5554329,-113.3038473",T6L5C8,"53.4684908,-113.4059146",19.93,0.33
L3653399,"53.5554329,-113.3038473",T6L6X6,"53.4684908,-113.4059146",19.93,0.33
L3653399,"53.5554329,-113.3038473",T6L1C8,"53.4684908,-113.4059146",19.93,0.33
L3613580,"53.513028,-113.472125",T6L1Z2,"53.4684908,-113.4059146",9.15,0.25
L3613580,"53.513028,-113.472125",T6L5A4,"53.4684908,-113.4059146",9.15,0.25
L3613580,"53.513028,-113.472125",T6L5C8,"53.4684908,-113.4059146",9.15,0.25
L3613580,"53.513028,-113.472125",T6L6X6,"53.4684908,-113.4059146",9.15,0.25
L3613580,"53.513028,-113.472125",T6L1C8,"53.4684908,-113.4059146",9.15,0.25
L1835189,"53.5844508,-113.5479951",T6L1Z2,"53.4684908,-113.4059146",22.61,0.51
L1835189,"53.5844508,-113.5479951",T6L5A4,"53.4684908,-113.4059146",22.61,0.51
L1835189,"53.5844508,-113.5479951",T6L5C8,"53.4684908,-113.4059146",22.61,0.51
L1835189,"53.5844508,-113.5479951",T6L6X6,"53.4684908,-113.4059146",22.61,0.51
L1835189,"53.5844508,-113.5479951",T6L1C8,"53.4684908,-113.4059146",22.61,0.51
L1094633,"53.4791587,-113.3583069",T6L1Z2,"53.4684908,-113.4059146",5.23,0.17
L1094633,"53.4791587,-113.3583069",T6L5A4,"53.4684908,-113.4059146",5.23,0.17
L1094633,"53.4791587,-113.3583069",T6L5C8,"53.4684908,-113.4059146",5.23,0.17
L1094633,"53.4791587,-113.3583069",T6L6X6,"53.4684908,-113.4059146",5.23,0.17
L1094633,"53.4791587,-113.3583069",T6L1C8,"53.4684908,-113.4059146",5.23,0.17
L2253482,"53.5036058,-113.5731518",T6L1Z2,"53.4684908,-113.4059146",16.46,0.29
L2253482,"53.5036058,-113.5731518",T6L5A4,"53.4684908,-113.4059146",16.46,0.29
L2253482,"53.5036058,-113.5731518",T6L5C8,"53.4684908,-113.4059146",16.46,0.29
L2253482,"53.5036058,-113.5731518",T6L6X6,"53.4684908,-113.4059146",16.46,0.29
L2253482,"53.5036058,-113.5731518",T6L1C8,"53.4684908,-113.4059146",16.46,0.29
L4159161,"53.5260817,-113.4775472",T6L1Z2,"53.4684908,-113.4059146",10.78,0.31
L4159161,"53.5260817,-113.4775472",T6L5A4,"53.4684908,-113.4059146",10.78,0.31
L4159161,"53.5260817,-113.4775472",T6L5C8,"53.4684908,-113.4059146",10.78,0.31
L4159161,"53.5260817,-113.4775472",T6L6X6,"53.4684908,-113.4059146",10.78,0.31
L4159161,"53.5260817,-113.4775472",T6L1C8,"53.4684908,-113.4059146",10.78,0.31
L6591464,"53.5121111,-113.3332336",T6L1Z2,"53.4684908,-113.4059146",12.27,0.19
L6591464,"53.5121111,-113.3332336",T6L5A4,"53.4684908,-113.4059146",12.27,0.19
L6591464,"53.5121111,-113.3332336",T6L5C8,"53.4684908,-113.4059146",12.27,0.19
L6591464,"53.5121111,-113.3332336",T6L6X6,"53.4684908,-113.4059146",12.27,0.19
L6591464,"53.5121111,-113.3332336",T6L1C8,"53.4684908,-113.4059146",12.27,0.19
L4464647,"53.5005172,-113.671267",T6L1Z2,"53.4684908,-113.4059146",27.11,0.44
L4464647,"53.5005172,-113.671267",T6L5A4,"53.4684908,-113.4059146",27.11,0.44
L4464647,"53.5005172,-113.671267",T6L5C8,"53.4684908,-113.4059146",27.11,0.44
L4464647,"53.5005172,-113.671267",T6L6X6,"53.4684908,-113.4059146",27.11,0.44
L4464647,"53.5005172,-113.671267",T6L1C8,"53.4684908,-113.4059146",27.11,0.44
L3508301,"53.5798946,-113.3733916",T6L1Z2,"53.4684908,-113.4059146",22.21,0.33
L3508301,"53.5798946,-113.3733916",T6L5A4,"53.4684908,-113.4059146",22.21,0.33
L3508301,"53.5798946,-113.3733916",T6L5C8,"53.4684908,-113.4059146",22.21,0.33
L3508301,"53.5798946,-113.3733916",T6L6X6,"53.4684908,-113.4059146",22.21,0.33
L3508301,"53.5798946,-113.3733916",T6L1C8,"53.4684908,-113.4059146",22.21,0.33
L6125708,"53.525679,-113.4977925",T6L1Z2,"53.4684908,-113.4059146",13.28,0.31
L6125708,"53.525679,-113.4977925",T6L5A4,"53.4684908,-113.4059146",13.28,0.31
L6125708,"53.525679,-113.4977925",T6L5C8,"53.4684908,-113.4059146",13.28,0.31
L6125708,"53.525679,-113.4977925",T6L6X6,"53.4684908,-113.4059146",13.28,0.31
L6125708,"53.525679,-113.4977925",T6L1C8,"53.4684908,-113.4059146",13.28,0.31
L2677947,"53.4883775,-113.683337",T6L1Z2,"53.4684908,-113.4059146",26.56,0.43
L2677947,"53.4883775,-113.683337",T6L5A4,"53.4684908,-113.4059146",26.56,0.43
L2677947,"53.4883775,-113.683337",T6L5C8,"53.4684908,-113.4059146",26.56,0.43
L2677947,"53.4883775,-113.683337",T6L6X6,"53.4684908,-113.4059146",26.56,0.43
L2677947,"53.4883775,-113.683337",T6L1C8,"53.4684908,-113.4059146",26.56,0.43
L2999206,"53.4532026,-113.547821",T6L1Z2,"53.4684908,-113.4059146",19.23,0.33
L2999206,"53.4532026,-113.547821",T6L5A4,"53.4684908,-113.4059146",19.23,0.33
L2999206,"53.4532026,-113.547821",T6L5C8,"53.4684908,-113.4059146",19.23,0.33
L2999206,"53.4532026,-113.547821",T6L6X6,"53.4684908,-113.4059146",19.23,0.33
L2999206,"53.4532026,-113.547821",T6L1C8,"53.4684908,-113.4059146",19.23,0.33
L3546596,"53.494301,-113.6755854",T6L1Z2,"53.4684908,-113.4059146",26.26,0.4
L3546596,"53.494301,-113.6755854",T6L5A4,"53.4684908,-113.4059146",26.26,0.4
L3546596,"53.494301,-113.6755854",T6L5C8,"53.4684908,-113.4059146",26.26,0.4
L3546596,"53.494301,-113.6755854",T6L6X6,"53.4684908,-113.4059146",26.26,0.4
L3546596,"53.494301,-113.6755854",T6L1C8,"53.4684908,-113.4059146",26.26,0.4
L3576814,"53.5191348,-113.2183814",T6L1Z2,"53.4684908,-113.4059146",20.11,0.34
L3576814,"53.5191348,-113.2183814",T6L5A4,"53.4684908,-113.4059146",20.11,0.34
L3576814,"53.5191348,-113.2183814",T6L5C8,"53.4684908,-113.4059146",20.11,0.34
L3576814,"53.5191348,-113.2183814",T6L6X6,"53.4684908,-113.4059146",20.11,0.34
L3576814,"53.5191348,-113.2183814",T6L1C8,"53.4684908,-113.4059146",20.11,0.34
L4012671,"53.4832959,-113.2440019",T6L1Z2,"53.4684908,-113.4059146",16.72,0.3
L4012671,"53.4832959,-113.2440019",T6L5A4,"53.4684908,-113.4059146",16.72,0.3
L4012671,"53.4832959,-113.2440019",T6L5C8,"53.4684908,-113.4059146",16.72,0.3
L4012671,"53.4832959,-113.2440019",T6L6X6,"53.4684908,-113.4059146",16.72,0.3
L4012671,"53.4832959,-113.2440019",T6L1C8,"53.4684908,-113.4059146",16.72,0.3
L4276056,"53.5208954,-113.4742427",T6L1Z2,"53.4684908,-113.4059146",10.05,0.28
L4276056,"53.5208954,-113.4742427",T6L5A4,"53.4684908,-113.4059146",10.05,0.28
L4276056,"53.5208954,-113.4742427",T6L5C8,"53.4684908,-113.4059146",10.05,0.28
L4276056,"53.5208954,-113.4742427",T6L6X6,"53.4684908,-113.4059146",10.05,0.28
L4276056,"53.5208954,-113.4742427",T6L1C8,"53.4684908,-113.4059146",10.05,0.28
L3918574,"53.5594592,-113.4450645",T6L1Z2,"53.4684908,-113.4059146",13.52,0.31
L3918574,"53.5594592,-113.4450645",T6L5A4,"53.4684908,-113.4059146",13.52,0.31
L3918574,"53.5594592,-113.4450645",T6L5C8,"53.4684908,-113.4059146",13.52,0.31
L3918574,"53.5594592,-113.4450645",T6L6X6,"53.4684908,-113.4059146",13.52,0.31
L3918574,"53.5594592,-113.4450645",T6L1C8,"53.4684908,-113.4059146",13.52,0.31
L4102683,"53.5381013,-113.5590434",T6L1Z2,"53.4684908,-113.4059146",20.92,0.36
L4102683,"53.5381013,-113.5590434",T6L5A4,"53.4684908,-113.4059146",20.92,0.36
L4102683,"53.5381013,-113.5590434",T6L5C8,"53.4684908,-113.4059146",20.92,0.36
L4102683,"53.5381013,-113.5590434",T6L6X6,"53.4684908,-113.4059146",20.92,0.36
L4102683,"53.5381013,-113.5590434",T6L1C8,"53.4684908,-113.4059146",20.92,0.36
L4226433,"53.4826319,-113.6305296",T6L1Z2,"53.4684908,-113.4059146",25.81,0.41
L4226433,"53.4826319,-113.6305296",T6L5A4,"53.4684908,-113.4059146",25.81,0.41
L4226433,"53.4826319,-113.6305296",T6L5C8,"53.4684908,-113.4059146",25.81,0.41
L4226433,"53.4826319,-113.6305296",T6L6X6,"53.4684908,-113.4059146",25.81,0.41
L4226433,"53.4826319,-113.6305296",T6L1C8,"53.4684908,-113.4059146",25.81,0.41
L4947060,"53.4985992,-113.5932899",T6L1Z2,"53.4684908,-113.4059146",22.36,0.41
L4947060,"53.4985992,-113.5932899",T6L5A4,"53.4684908,-113.4059146",22.36,0.41
L4947060,"53.4985992,-113.5932899",T6L5C8,"53.4684908,-113.4059146",22.36,0.41
L4947060,"53.4985992,-113.5932899",T6L6X6,"53.4684908,-113.4059146",22.36,0.41
L4947060,"53.4985992,-113.5932899",T6L1C8,"53.4684908,-113.4059146",22.36,0.41
L4376777,"53.501551,-113.5383797",T6L1Z2,"53.4684908,-113.4059146",13.17,0.24
L4376777,"53.501551,-113.5383797",T6L5A4,"53.4684908,-113.4059146",13.17,0.24
L4376777,"53.501551,-113.5383797",T6L5C8,"53.4684908,-113.4059146",13.17,0.24
L4376777,"53.501551,-113.5383797",T6L6X6,"53.4684908,-113.4059146",13.17,0.24
L4376777,"53.501551,-113.5383797",T6L1C8,"53.4684908,-113.4059146",13.17,0.24
L4908923,"53.6176948,-113.4786469",T6L1Z2,"53.4684908,-113.4059146",20.51,0.47
L4908923,"53.6176948,-113.4786469",T6L5A4,"53.4684908,-113.4059146",20.51,0.47
L4908923,"53.6176948,-113.4786469",T6L5C8,"53.4684908,-113.4059146",20.51,0.47
L4908923,"53.6176948,-113.4786469",T6L6X6,"53.4684908,-113.4059146",20.51,0.47
L4908923,"53.6176948,-113.4786469",T6L1C8,"53.4684908,-113.4059146",20.51,0.47
L5371317,"53.5725242,-113.4334892",T6L1Z2,"53.4684908,-113.4059146",15.1,0.35
L5371317,"53.5725242,-113.4334892",T6L5A4,"53.4684908,-113.4059146",15.1,0.35
L5371317,"53.5725242,-113.4334892",T6L5C8,"53.4684908,-113.4059146",15.1,0.35
L5371317,"53.5725242,-113.4334892",T6L6X6,"53.4684908,-113.4059146",15.1,0.35
L5371317,"53.5725242,-113.4334892",T6L1C8,"53.4684908,-113.4059146",15.1,0.35
L6364560,"53.4971922,-113.4359515",T6L1Z2,"53.4684908,-113.4059146",5,0.13
L6364560,"53.4971922,-113.4359515",T6L5A4,"53.4684908,-113.4059146",5,0.13
L6364560,"53.4971922,-113.4359515",T6L5C8,"53.4684908,-113.4059146",5,0.13
L6364560,"53.4971922,-113.4359515",T6L6X6,"53.4684908,-113.4059146",5,0.13
L6364560,"53.4971922,-113.4359515",T6L1C8,"53.4684908,-113.4059146",5,0.13
L6121528,"53.498258,-113.3980358",T6L1Z2,"53.4684908,-113.4059146",4.93,0.13
L6121528,"53.498258,-113.3980358",T6L5A4,"53.4684908,-113.4059146",4.93,0.13
L6121528,"53.498258,-113.3980358",T6L5C8,"53.4684908,-113.4059146",4.93,0.13
L6121528,"53.498258,-113.3980358",T6L6X6,"53.4684908,-113.4059146",4.93,0.13
L6121528,"53.498258,-113.3980358",T6L1C8,"53.4684908,-113.4059146",4.93,0.13
L6228009,"53.5521387,-113.4546909",T6L1Z2,"53.4684908,-113.4059146",12.19,0.31
L6228009,"53.5521387,-113.4546909",T6L5A4,"53.4684908,-113.4059146",12.19,0.31
L6228009,"53.5521387,-113.4546909",T6L5C8,"53.4684908,-113.4059146",12.19,0.31
L6228009,"53.5521387,-113.4546909",T6L6X6,"53.4684908,-113.4059146",12.19,0.31
L6228009,"53.5521387,-113.4546909",T6L1C8,"53.4684908,-113.4059146",12.19,0.31
L6291172,"53.5389812,-113.4780085",T6L1Z2,"53.4684908,-113.4059146",12.03,0.29
L6291172,"53.5389812,-113.4780085",T6L5A4,"53.4684908,-113.4059146",12.03,0.29
L6291172,"53.5389812,-113.4780085",T6L5C8,"53.4684908,-113.4059146",12.03,0.29
L6291172,"53.5389812,-113.4780085",T6L6X6,"53.4684908,-113.4059146",12.03,0.29
L6291172,"53.5389812,-113.4780085",T6L1C8,"53.4684908,-113.4059146",12.03,0.29
L6281159,"53.4749445,-113.1491804",T6L1Z2,"53.4684908,-113.4059146",22.22,0.37
L6281159,"53.4749445,-113.1491804",T6L5A4,"53.4684908,-113.4059146",22.22,0.37
L6281159,"53.4749445,-113.1491804",T6L5C8,"53.4684908,-113.4059146",22.22,0.37
L6281159,"53.4749445,-113.1491804",T6L6X6,"53.4684908,-113.4059146",22.22,0.37
L6281159,"53.4749445,-113.1491804",T6L1C8,"53.4684908,-113.4059146",22.22,0.37
L6447786,"53.528077,-113.4878522",T6L1Z2,"53.4684908,-113.4059146",12.8,0.31
L6447786,"53.528077,-113.4878522",T6L5A4,"53.4684908,-113.4059146",12.8,0.31
L6447786,"53.528077,-113.4878522",T6L5C8,"53.4684908,-113.4059146",12.8,0.31
L6447786,"53.528077,-113.4878522",T6L6X6,"53.4684908,-113.4059146",12.8,0.31
L6447786,"53.528077,-113.4878522",T6L1C8,"53.4684908,-113.4059146",12.8,0.31
L6226249,"53.5629478,-113.3717823",T6L1Z2,"53.4684908,-113.4059146",14.59,0.32
L6226249,"53.5629478,-113.3717823",T6L5A4,"53.4684908,-113.4059146",14.59,0.32
L6226249,"53.5629478,-113.3717823",T6L5C8,"53.4684908,-113.4059146",14.59,0.32
L6226249,"53.5629478,-113.3717823",T6L6X6,"53.4684908,-113.4059146",14.59,0.32
L6226249,"53.5629478,-113.3717823",T6L1C8,"53.4684908,-113.4059146",14.59,0.32
L8748338,"53.4292994,-113.5062495",T6L1Z2,"53.4684908,-113.4059146",12.82,0.26
L8748338,"53.4292994,-113.5062495",T6L5A4,"53.4684908,-113.4059146",12.82,0.26
L8748338,"53.4292994,-113.5062495",T6L5C8,"53.4684908,-113.4059146",12.82,0.26
L8748338,"53.4292994,-113.5062495",T6L6X6,"53.4684908,-113.4059146",12.82,0.26
L8748338,"53.4292994,-113.5062495",T6L1C8,"53.4684908,-113.4059146",12.82,0.26
